Island,lat,lon
OU,21.838185,-158.136234
OU,21.838423,-158.135918
OU,21.838542,-158.13576
OU,21.839489,-158.134491
OU,21.839606,-158.134332
OU,21.839842,-158.134014
OU,21.839959,-158.133854
OU,21.840426,-158.133214
OU,21.840542,-158.133054
OU,21.840774,-158.132733
OU,21.84089,-158.132572
OU,21.841409,-158.131846
OU,21.84208,-158.130906
OU,21.84216,-158.130793
OU,21.842321,-158.130566
OU,21.842401,-158.130453
OU,21.842721,-158.129998
OU,21.842801,-158.129884
OU,21.84296,-158.129656
OU,21.84304,-158.129542
OU,21.843674,-158.128627
OU,21.843753,-158.128512
OU,21.84391,-158.128283
OU,21.843989,-158.128168
OU,21.844303,-158.127709
OU,21.844381,-158.127593
OU,21.844537,-158.127363
OU,21.844615,-158.127247
OU,21.845214,-158.126355
OU,21.845289,-158.126243
OU,21.845438,-158.12602
OU,21.845512,-158.125908
OU,21.845809,-158.12546
OU,21.845883,-158.125348
OU,21.84603,-158.125123
OU,21.846104,-158.12501
OU,21.846691,-158.124109
OU,21.846764,-158.123997
OU,21.84691,-158.123771
OU,21.846983,-158.123658
OU,21.847274,-158.123205
OU,21.847346,-158.123092
OU,21.847491,-158.122865
OU,21.847563,-158.122751
OU,21.848138,-158.121842
OU,21.84821,-158.121728
OU,21.848352,-158.1215
OU,21.848424,-158.121386
OU,21.848708,-158.120929
OU,21.848779,-158.120815
OU,21.848921,-158.120586
OU,21.848991,-158.120471
OU,21.849554,-158.119553
OU,21.849624,-158.119438
OU,21.849764,-158.119208
OU,21.849834,-158.119093
OU,21.850112,-158.118632
OU,21.850182,-158.118516
OU,21.85032,-158.118285
OU,21.850389,-158.11817
OU,21.85094,-158.117243
OU,21.851008,-158.117127
OU,21.851145,-158.116895
OU,21.851213,-158.116779
OU,21.851486,-158.116313
OU,21.851554,-158.116197
OU,21.851689,-158.115964
OU,21.851756,-158.115847
OU,21.852295,-158.114912
OU,21.852388,-158.114754
OU,21.853354,-158.113342
OU,21.85347,-158.113172
OU,21.853702,-158.11283
OU,21.853817,-158.112659
OU,21.854277,-158.111973
OU,21.854391,-158.111802
OU,21.854619,-158.111457
OU,21.854733,-158.111285
OU,21.855638,-158.109903
OU,21.85575,-158.109729
OU,21.855975,-158.109382
OU,21.856087,-158.109209
OU,21.856532,-158.108512
OU,21.856643,-158.108338
OU,21.856864,-158.107988
OU,21.856974,-158.107813
OU,21.857851,-158.10641
OU,21.85796,-158.106234
OU,21.858177,-158.105882
OU,21.858285,-158.105706
OU,21.858716,-158.104999
OU,21.858824,-158.104822
OU,21.859037,-158.104467
OU,21.859144,-158.10429
OU,21.859992,-158.102866
OU,21.860097,-158.102688
OU,21.860307,-158.102331
OU,21.860412,-158.102152
OU,21.860828,-158.101436
OU,21.860932,-158.101256
OU,21.861139,-158.100897
OU,21.861241,-158.100716
OU,21.862086,-158.099228
OU,21.862239,-158.098956
OU,21.862494,-158.098501
OU,21.862646,-158.098227
OU,21.863101,-158.097405
OU,21.863254,-158.097127
OU,21.863508,-158.096663
OU,21.863637,-158.096426
OU,21.863713,-158.096285
OU,21.863853,-158.096024
OU,21.864092,-158.095574
OU,21.864235,-158.095303
OU,21.864668,-158.094481
OU,21.864812,-158.094207
OU,21.86505,-158.093748
OU,21.865192,-158.093473
OU,21.865974,-158.091947
OU,21.866069,-158.091762
OU,21.866257,-158.091391
OU,21.86635,-158.091205
OU,21.866722,-158.09046
OU,21.866815,-158.090274
OU,21.866999,-158.089901
OU,21.86709,-158.089714
OU,21.867819,-158.088217
OU,21.867909,-158.088029
OU,21.86809,-158.087654
OU,21.868179,-158.087466
OU,21.868536,-158.086713
OU,21.868625,-158.086524
OU,21.868801,-158.086147
OU,21.868889,-158.085958
OU,21.869587,-158.084444
OU,21.869673,-158.084254
OU,21.869846,-158.083875
OU,21.869932,-158.083685
OU,21.870273,-158.082924
OU,21.870358,-158.082733
OU,21.870526,-158.082352
OU,21.87061,-158.082161
OU,21.871277,-158.080631
OU,21.87136,-158.080439
OU,21.871525,-158.080056
OU,21.871607,-158.079864
OU,21.871932,-158.079095
OU,21.872013,-158.078902
OU,21.872174,-158.078517
OU,21.872254,-158.078324
OU,21.87289,-158.076779
OU,21.872968,-158.076586
OU,21.873125,-158.076198
OU,21.873203,-158.076004
OU,21.873513,-158.075228
OU,21.87359,-158.075034
OU,21.873743,-158.074645
OU,21.873819,-158.07445
OU,21.874423,-158.07289
OU,21.874498,-158.072695
OU,21.874647,-158.072304
OU,21.874721,-158.072109
OU,21.875015,-158.071325
OU,21.875088,-158.071129
OU,21.875233,-158.070737
OU,21.875305,-158.07054
OU,21.875895,-158.068917
OU,21.876002,-158.068621
OU,21.876178,-158.068126
OU,21.876284,-158.067829
OU,21.876598,-158.066936
OU,21.876703,-158.066636
OU,21.876876,-158.066134
OU,21.876963,-158.06588
OU,21.877015,-158.065728
OU,21.877112,-158.06544
OU,21.877276,-158.06495
OU,21.877374,-158.064655
OU,21.877667,-158.063763
OU,21.877764,-158.063465
OU,21.877924,-158.062969
OU,21.87802,-158.06267
OU,21.878543,-158.061022
OU,21.878606,-158.060822
OU,21.87873,-158.060421
OU,21.878792,-158.060221
OU,21.879038,-158.059418
OU,21.879099,-158.059218
OU,21.879219,-158.058816
OU,21.879279,-158.058615
OU,21.879754,-158.057004
OU,21.879812,-158.056803
OU,21.879929,-158.0564
OU,21.88,-158.056151
OU,21.880049,-158.056008
OU,21.880122,-158.055812
OU,21.880267,-158.05542
OU,21.880339,-158.055223
OU,21.880929,-158.0536
OU,21.881036,-158.053304
OU,21.881213,-158.052809
OU,21.881318,-158.052512
OU,21.881632,-158.051619
OU,21.881737,-158.051319
OU,21.88191,-158.050817
OU,21.881998,-158.050563
OU,21.882049,-158.050411
OU,21.882147,-158.050123
OU,21.88231,-158.049633
OU,21.882408,-158.049338
OU,21.882701,-158.048446
OU,21.882798,-158.048148
OU,21.882959,-158.047651
OU,21.883054,-158.047353
OU,21.883577,-158.045704
OU,21.88364,-158.045504
OU,21.883765,-158.045104
OU,21.883827,-158.044903
OU,21.884072,-158.044101
OU,21.884133,-158.0439
OU,21.884254,-158.043498
OU,21.884314,-158.043297
OU,21.884788,-158.041687
OU,21.884847,-158.041485
OU,21.884964,-158.041082
OU,21.885021,-158.04088
OU,21.88525,-158.040072
OU,21.885307,-158.03987
OU,21.88542,-158.039465
OU,21.885475,-158.039263
OU,21.885917,-158.037642
OU,21.885972,-158.037439
OU,21.88608,-158.037033
OU,21.886134,-158.03683
OU,21.886346,-158.036017
OU,21.886399,-158.035813
OU,21.886503,-158.035406
OU,21.886554,-158.035203
OU,21.886963,-158.033572
OU,21.887013,-158.033367
OU,21.887113,-158.032959
OU,21.887163,-158.032755
OU,21.887359,-158.031937
OU,21.887407,-158.031732
OU,21.887503,-158.031323
OU,21.887551,-158.031118
OU,21.887926,-158.029478
OU,21.887972,-158.029272
OU,21.888064,-158.028862
OU,21.888109,-158.028656
OU,21.888288,-158.027834
OU,21.888332,-158.027628
OU,21.88842,-158.027217
OU,21.888463,-158.027011
OU,21.888805,-158.025362
OU,21.888847,-158.025156
OU,21.88893,-158.024743
OU,21.888971,-158.024537
OU,21.889134,-158.02371
OU,21.889174,-158.023504
OU,21.889253,-158.02309
OU,21.889292,-158.022883
OU,21.889609,-158.021175
OU,21.889666,-158.020864
OU,21.88976,-158.020344
OU,21.889816,-158.020033
OU,21.88998,-158.019097
OU,21.890034,-158.018784
OU,21.890122,-158.018261
OU,21.890167,-158.017998
OU,21.890193,-158.01784
OU,21.890242,-158.017533
OU,21.890325,-158.017017
OU,21.890373,-158.016706
OU,21.890518,-158.015771
OU,21.890565,-158.015459
OU,21.890643,-158.014939
OU,21.890688,-158.014627
OU,21.890936,-158.012906
OU,21.890965,-158.012697
OU,21.891023,-158.012279
OU,21.891052,-158.01207
OU,21.891163,-158.011234
OU,21.89119,-158.011025
OU,21.891244,-158.010607
OU,21.89127,-158.010398
OU,21.891476,-158.008724
OU,21.891502,-158.008514
OU,21.891551,-158.008095
OU,21.891575,-158.007886
OU,21.89167,-158.007047
OU,21.891693,-158.006838
OU,21.891738,-158.006418
OU,21.89176,-158.006209
OU,21.891932,-158.00453
OU,21.891986,-158.003958
OU,21.892087,-158.002813
OU,21.892134,-158.002241
OU,21.892251,-158.000671
OU,21.892275,-158.000379
OU,21.892349,-157.999481
OU,21.892365,-157.999271
OU,21.892397,-157.998851
OU,21.892413,-157.99864
OU,21.892473,-157.997799
OU,21.892488,-157.997588
OU,21.892516,-157.997167
OU,21.892529,-157.996957
OU,21.892581,-157.996114
OU,21.892596,-157.995851
OU,21.892625,-157.995324
OU,21.892638,-157.995061
OU,21.89269,-157.994007
OU,21.892701,-157.993744
OU,21.892724,-157.993217
OU,21.892734,-157.992953
OU,21.892764,-157.992109
OU,21.892771,-157.991898
OU,21.892784,-157.991476
OU,21.89279,-157.991265
OU,21.892811,-157.99042
OU,21.892816,-157.990209
OU,21.892825,-157.989787
OU,21.892833,-157.988684
OU,21.892829,-157.987754
OU,21.89285,-157.986847
OU,21.892855,-157.986361
OU,21.892836,-157.985605
OU,21.892845,-157.985334
OU,21.892849,-157.9851
OU,21.892852,-157.984761
OU,21.892857,-157.984081
OU,21.892858,-157.983645
OU,21.892851,-157.983044
OU,21.892842,-157.982131
OU,21.892837,-157.981769
FI,21.402151,-157.221822
FI,21.402071,-157.221594
FI,21.402078,-157.221451
FI,21.402051,-157.22102
FI,21.402088,-157.220799
FI,21.402157,-157.219118
FI,21.402165,-157.218908
FI,21.40218,-157.218487
FI,21.402187,-157.218277
FI,21.402213,-157.217436
FI,21.402218,-157.217226
FI,21.402229,-157.216805
FI,21.402234,-157.216595
FI,21.402268,-157.214912
FI,21.402272,-157.214701
FI,21.402279,-157.214281
FI,21.402281,-157.21407
FI,21.40229,-157.213229
FI,21.402292,-157.213018
FI,21.402294,-157.212598
FI,21.402294,-157.212387
FI,21.402294,-157.210704
FI,21.402294,-157.210494
FI,21.402292,-157.210073
FI,21.40229,-157.209863
FI,21.402281,-157.209021
FI,21.402279,-157.208811
FI,21.402272,-157.20839
FI,21.402268,-157.208179
FI,21.402234,-157.206497
FI,21.402229,-157.206286
FI,21.402218,-157.205866
FI,21.402213,-157.205656
FI,21.402187,-157.204814
FI,21.40218,-157.204604
FI,21.402165,-157.204184
FI,21.402157,-157.203973
FI,21.402088,-157.202292
FI,21.402079,-157.202082
FI,21.402059,-157.201661
FI,21.402049,-157.201451
FI,21.402006,-157.200611
FI,21.401995,-157.200401
FI,21.401971,-157.199981
FI,21.401959,-157.199771
FI,21.401856,-157.198091
FI,21.401842,-157.197881
FI,21.401814,-157.197462
FI,21.4018,-157.197252
FI,21.401739,-157.196413
FI,21.401724,-157.196203
FI,21.401692,-157.195784
FI,21.401675,-157.195574
FI,21.401537,-157.193897
FI,21.40152,-157.193688
FI,21.401483,-157.193269
FI,21.401464,-157.193059
FI,21.401387,-157.192222
FI,21.401367,-157.192012
FI,21.401326,-157.191594
FI,21.401305,-157.191385
FI,21.401134,-157.189712
FI,21.401112,-157.189503
FI,21.401066,-157.189085
FI,21.401043,-157.188876
FI,21.400949,-157.18804
FI,21.400925,-157.187831
FI,21.400875,-157.187414
FI,21.40085,-157.187205
FI,21.400644,-157.185536
FI,21.400618,-157.185328
FI,21.400564,-157.184911
FI,21.400537,-157.184703
FI,21.400425,-157.18387
FI,21.400397,-157.183661
FI,21.400339,-157.183245
FI,21.40031,-157.183037
FI,21.400062,-157.181322
FI,21.400016,-157.181011
FI,21.399939,-157.180492
FI,21.399891,-157.180181
FI,21.399747,-157.179249
FI,21.399698,-157.17894
FI,21.399616,-157.178425
FI,21.399566,-157.178119
FI,21.39954,-157.177962
FI,21.399496,-157.1777
FI,21.399407,-157.177179
FI,21.399353,-157.176866
FI,21.399189,-157.175934
FI,21.399134,-157.175623
FI,21.39904,-157.175106
FI,21.398983,-157.174796
FI,21.398666,-157.173093
FI,21.398627,-157.172887
FI,21.398547,-157.172475
FI,21.398507,-157.172269
FI,21.398345,-157.171445
FI,21.398304,-157.17124
FI,21.398221,-157.170828
FI,21.398178,-157.170623
FI,21.397837,-157.16898
FI,21.397794,-157.168774
FI,21.397706,-157.168364
FI,21.397662,-157.168159
FI,21.397483,-157.16734
FI,21.397437,-157.167135
FI,21.397346,-157.166726
FI,21.397299,-157.166521
FI,21.396924,-157.164886
FI,21.396877,-157.164682
FI,21.396781,-157.164274
FI,21.396733,-157.16407
FI,21.396537,-157.163255
FI,21.396487,-157.163051
FI,21.396387,-157.162644
FI,21.396337,-157.162441
FI,21.395928,-157.160815
FI,21.395877,-157.160612
FI,21.395772,-157.160207
FI,21.39572,-157.160004
FI,21.395507,-157.159193
FI,21.395454,-157.158991
FI,21.395345,-157.158586
FI,21.395291,-157.158384
FI,21.394849,-157.156769
FI,21.394793,-157.156567
FI,21.394681,-157.156164
FI,21.394624,-157.155962
FI,21.394395,-157.155157
FI,21.394337,-157.154956
FI,21.394221,-157.154554
FI,21.394162,-157.154353
FI,21.393687,-157.152748
FI,21.393627,-157.152548
FI,21.393507,-157.152147
FI,21.393446,-157.151947
FI,21.3932,-157.151147
FI,21.393139,-157.150947
FI,21.393014,-157.150548
FI,21.392951,-157.150349
FI,21.392428,-157.148706
FI,21.392332,-157.148409
FI,21.392172,-157.147913
FI,21.392075,-157.147617
FI,21.391782,-157.146727
FI,21.391684,-157.146433
FI,21.39152,-157.145945
FI,21.391423,-157.145657
FI,21.391371,-157.145506
FI,21.391284,-157.145253
FI,21.39111,-157.144753
FI,21.391006,-157.144454
FI,21.390692,-157.143564
FI,21.390586,-157.143268
FI,21.39041,-157.142775
FI,21.390303,-157.14248
FI,21.389713,-157.140862
FI,21.389641,-157.140666
FI,21.389496,-157.140275
FI,21.389423,-157.14008
FI,21.389129,-157.139299
FI,21.389055,-157.139104
FI,21.388906,-157.138714
FI,21.388831,-157.13852
FI,21.388227,-157.136965
FI,21.388151,-157.136771
FI,21.387998,-157.136384
FI,21.387921,-157.13619
FI,21.387611,-157.135416
FI,21.387533,-157.135223
FI,21.387376,-157.134837
FI,21.387297,-157.134644
FI,21.386662,-157.133104
FI,21.386582,-157.132912
FI,21.386421,-157.132528
FI,21.38634,-157.132336
FI,21.386015,-157.13157
FI,21.385933,-157.131378
FI,21.385768,-157.130996
FI,21.385685,-157.130805
FI,21.385411,-157.130179
FI,21.385276,-157.129807
FI,21.385204,-157.129611
FI,21.385059,-157.12922
FI,21.384986,-157.129025
FI,21.384692,-157.128244
FI,21.384618,-157.128049
FI,21.384469,-157.127659
FI,21.384394,-157.127465
FI,21.38379,-157.12591
FI,21.383714,-157.125716
FI,21.383561,-157.125328
FI,21.383484,-157.125135
FI,21.383174,-157.124361
FI,21.383096,-157.124168
FI,21.382939,-157.123782
FI,21.38286,-157.123589
FI,21.382225,-157.122049
FI,21.382145,-157.121857
FI,21.381984,-157.121473
FI,21.381903,-157.121281
FI,21.381577,-157.120515
FI,21.381495,-157.120323
FI,21.381331,-157.119941
FI,21.381248,-157.11975
FI,21.380581,-157.118225
FI,21.380497,-157.118035
FI,21.38039,-157.117794
FI,21.380381,-157.117651
FI,21.380281,-157.116121
FI,21.380261,-157.115821
FI,21.380218,-157.115221
FI,21.380195,-157.114921
FI,21.380099,-157.113723
FI,21.380074,-157.113423
FI,21.380022,-157.112824
FI,21.379995,-157.112524
FI,21.379853,-157.111019
FI,21.379817,-157.110655
FI,21.379747,-157.109941
FI,21.379736,-157.109795
FI,21.379641,-157.108717
FI,21.379582,-157.108147
FI,21.379536,-157.1077
FI,21.379509,-157.107452
FI,21.379487,-157.107248
FI,21.379445,-157.106872
FI,21.379424,-157.106685
FI,21.379336,-157.105934
FI,21.379314,-157.105746
FI,21.379268,-157.105371
FI,21.379245,-157.105183
FI,21.379056,-157.103684
FI,21.379032,-157.103496
FI,21.378983,-157.103122
FI,21.378958,-157.102934
FI,21.378857,-157.102186
FI,21.378831,-157.101998
FI,21.378779,-157.101624
FI,21.378752,-157.101437
FI,21.378525,-157.099866
FI,21.37848,-157.099563
FI,21.378404,-157.099059
FI,21.378358,-157.098757
FI,21.378218,-157.097851
FI,21.378171,-157.097549
FI,21.37809,-157.097046
FI,21.378041,-157.096744
FI,21.378008,-157.096545
FI,21.377992,-157.096445
FI,21.37795,-157.096198
FI,21.377866,-157.095704
FI,21.377815,-157.095408
FI,21.377659,-157.094521
FI,21.377607,-157.094226
FI,21.377518,-157.093734
FI,21.377464,-157.09344
FI,21.377168,-157.091842
FI,21.377126,-157.091619
FI,21.377056,-157.091247
FI,21.377032,-157.091121
FI,21.37702,-157.090891
FI,21.377009,-157.090681
FI,21.376985,-157.090262
FI,21.376973,-157.090052
FI,21.37687,-157.088372
FI,21.376856,-157.088162
FI,21.376828,-157.087743
FI,21.376814,-157.087533
FI,21.376754,-157.086694
FI,21.376738,-157.086484
FI,21.376706,-157.086065
FI,21.376689,-157.085855
FI,21.376552,-157.084179
FI,21.376534,-157.083969
FI,21.376497,-157.083551
FI,21.376478,-157.083341
FI,21.376401,-157.082504
FI,21.376381,-157.082294
FI,21.37634,-157.081876
FI,21.37632,-157.081667
FI,21.376148,-157.079994
FI,21.376126,-157.079785
FI,21.376081,-157.079367
FI,21.376058,-157.079158
FI,21.375963,-157.078323
FI,21.375939,-157.078114
FI,21.37589,-157.077697
FI,21.375864,-157.077488
FI,21.375658,-157.07582
FI,21.375632,-157.075611
FI,21.375578,-157.075194
FI,21.375551,-157.074986
FI,21.37544,-157.074153
FI,21.375411,-157.073945
FI,21.375353,-157.073529
FI,21.375324,-157.073321
FI,21.375076,-157.071606
FI,21.37503,-157.071294
FI,21.374953,-157.070776
FI,21.374906,-157.070465
FI,21.374761,-157.069533
FI,21.374713,-157.069224
FI,21.37463,-157.068709
FI,21.37458,-157.068403
FI,21.374554,-157.068246
FI,21.37451,-157.067984
FI,21.374421,-157.067463
FI,21.374367,-157.067151
FI,21.374203,-157.066219
FI,21.374148,-157.065908
FI,21.374054,-157.065391
FI,21.373997,-157.065081
FI,21.373968,-157.064905
FI,21.374245,-157.064346
FI,21.374381,-157.064067
FI,21.374921,-157.062946
FI,21.374988,-157.062806
FI,21.375122,-157.062526
FI,21.375189,-157.062385
FI,21.375454,-157.061822
FI,21.37552,-157.061682
FI,21.375652,-157.0614
FI,21.375718,-157.061259
FI,21.376416,-157.05975
FI,21.376502,-157.059561
FI,21.376675,-157.059183
FI,21.376761,-157.058993
FI,21.377102,-157.058235
FI,21.377187,-157.058045
FI,21.377355,-157.057665
FI,21.377439,-157.057474
FI,21.378106,-157.05595
FI,21.378189,-157.055759
FI,21.378354,-157.055377
FI,21.378436,-157.055185
FI,21.378761,-157.054419
FI,21.378842,-157.054227
FI,21.379003,-157.053843
FI,21.379083,-157.053651
FI,21.379719,-157.052111
FI,21.379798,-157.051918
FI,21.379954,-157.051532
FI,21.380032,-157.051339
FI,21.380342,-157.050565
FI,21.380419,-157.050372
FI,21.380572,-157.049984
FI,21.380648,-157.04979
FI,21.381252,-157.048235
FI,21.381327,-157.048041
FI,21.381476,-157.047651
FI,21.38155,-157.047456
FI,21.381844,-157.046675
FI,21.381917,-157.04648
FI,21.382062,-157.046089
FI,21.382134,-157.045893
FI,21.382195,-157.045726
FI,21.382513,-157.044925
FI,21.382619,-157.044658
FI,21.382827,-157.044122
FI,21.38293,-157.043854
FI,21.38334,-157.04278
FI,21.383441,-157.042511
FI,21.383642,-157.041972
FI,21.383741,-157.041702
FI,21.384331,-157.040085
FI,21.384438,-157.039789
FI,21.384615,-157.039296
FI,21.38472,-157.039
FI,21.385034,-157.03811
FI,21.385139,-157.037811
FI,21.385312,-157.037312
FI,21.3854,-157.037058
FI,21.385451,-157.036907
FI,21.385548,-157.03662
FI,21.385712,-157.036131
FI,21.38581,-157.035837
FI,21.386103,-157.034948
FI,21.3862,-157.034651
FI,21.386361,-157.034156
FI,21.386456,-157.033859
FI,21.386979,-157.032216
FI,21.387042,-157.032017
FI,21.387167,-157.031617
FI,21.387229,-157.031418
FI,21.387474,-157.030618
FI,21.387535,-157.030418
FI,21.387656,-157.030017
FI,21.387716,-157.029817
FI,21.38819,-157.028212
FI,21.388249,-157.028011
FI,21.388366,-157.027609
FI,21.388423,-157.027408
FI,21.388653,-157.026603
FI,21.388709,-157.026402
FI,21.388822,-157.025998
FI,21.388877,-157.025796
FI,21.389319,-157.024181
FI,21.389374,-157.023979
FI,21.389482,-157.023574
FI,21.389536,-157.023372
FI,21.389748,-157.022561
FI,21.389801,-157.022359
FI,21.389905,-157.021953
FI,21.389957,-157.02175
FI,21.390365,-157.020124
FI,21.390416,-157.019921
FI,21.390516,-157.019514
FI,21.390565,-157.01931
FI,21.390761,-157.018495
FI,21.390809,-157.018291
